Jornada 1,,,,,,
Local,Resultado,Visitante,Estadio,Fecha,Hora,Directo TV
Recreativo de Huelva,1 - 3,Girona,Nuevo Colombino,16 de marzo,18:00,Marca TV
Real Sporting de Gijón,5 - 2,Barcelona B,El Molinón,,,Esport3
U. D. Las Palmas,2 - 0,Real Madrid Castilla,Gran Canaria,,,Televisión Canaria
Huesca,0 - 1,Villarreal,El Alcoraz,,20:00,Teledeporte
Real Racing Club de Santander,1 - 1,Xerez,El Sardinero,17 de marzo,12:00,Marca TV
Real Murcia,0 - 1,Lugo,Nueva Condomina,,,TVG2
Córdoba,4 - 1,Almería,Nuevo Arcángel,,,Canal+ 1 y Canal+ 1 HD
Hércules,3 - 1,Sabadell,Rico Pérez,,17:00,Esport3
Ponferradina,2 - 2,Guadalajara,El Toralín,,,—
Numancia de Soria,3 - 1,Elche,Los Pajaritos,,19:00,Marca TV
Mirandés,0 - 2,Alcorcón,Anduva,,20:00,Teledeporte
Jornada 31,,,,,,
Local,Resultado,Visitante,Estadio,Fecha,Hora,Directo TV
Barcelona B,0 - 1,Huesca,Mini Estadi,23 de marzo,18:00,Esport3
Lugo,3 - 2,Real Racing Club de Santander,Anxo Carro,,,TVG2
Girona,4 - 0,Mirandés,Montilivi,,20:00,Esport3
Xerez,1 - 2,Ponferradina,Chapín,,21:00,Teledeporte
Real Madrid Castilla,4 - 0,Córdoba,Alfredo di Stéfano,24 de marzo,12:00,Marca TV
Almería,0 - 1,Real Sporting de Gijón,Juegos Mediterráneos,,17:00,—
Guadalajara,0 - 2,Hércules,Pedro Escartín,,,Marca TV
Sabadell,0 - 4,U. D. Las Palmas,Nova Creu Alta,,19:00,Esport3 y TVC
Villarreal,1 - 1,Recreativo de Huelva,El Madrigal,,,Marca TV
Elche,1 - 0,Real Murcia,Manuel Martínez Valero,,20:00,Canal+ 1 y Canal+ 1 HD
Alcorcón,1 - 1,Numancia,Santo Domingo,,21:00,Teledeporte
Jornada 32,,,,,,
Local,Resultado,Visitante,Estadio,Fecha,Hora,Directo TV
U. D. Las Palmas,0 - 1,Guadalajara,Gran Canaria,30 de marzo,18:00,Televisión Canaria
Real Sporting de Gijón,1 - 0,Real Madrid Castilla,El Molinón,,,—
Lugo,4 - 0,Xerez,Anxo Carro,,,TVG
Córdoba,3 - 0,Sabadell,Nuevo Arcángel,,21:00,Teledeporte
Real Racing Club de Santander,0 - 0,Elche,El Sardinero,31 de marzo,12:00,Canal+ 1 y Canal+ 1 HD
Huesca,1 - 2,Almería,El Alcoraz,,,Marca TV
Hércules,1 - 1,Ponferradina,Rico Pérez,,,—
Mirandés,1 - 5,Villarreal,Anduva,,17:00,Marca TV
Recreativo de Huelva,2 - 0,Barcelona B,Nuevo Colombino,,,Esport3
Real Murcia,1 - 1,Alcorcón,Nueva Condomina,,19:00,Marca TV
Numancia de Soria,2 - 1,Girona,Los Pajaritos,,21:00,Teledeporte
,,,,,Jornada 33,
Local,Resultado,Visitante,Estadio,Fecha,Hora,Directo TV
Ponferradina,0 - 1,U. D. Las Palmas,Toralín,6 de abril,18:00,Televisión Canaria
Barcelona B,1 - 1,Mirandés,Mini Estadi,,,Esport3
Elche,0 - 0,Lugo,Martínez Valero,,20:00,Marca TV
Alcorcón,0 - 1,Real Racing Club de Santander,Santo Domingo,,21:00,Teledeporte
Xerez Club Deportivo,0 - 0,Hércules,Chapín,7 de abril,17:00,—
Guadalajara,3 - 1,Córdoba,Pedro Escartín,,,—
Villarreal,6 - 1,Numancia de Soria,El Madrigal,,,Marca TV
Girona,5 - 2,Real Murcia,Montilivi,,,Esport3
Almería,2 - 1,Recreativo de Huelva,Juegos Mediterráneos,,19:00,Marca TV
Sabadell,4 - 3,Real Sporting de Gijón,Nova Creu Alta,,20:00,Canal+ 1 y Canal+ 1 HD
Real Madrid Castilla,5 - 1,Huesca,Alfredo di Stéfano,,21:00,Teledeporte
Jornada 34,,,,,,
Local,Resultado,Visitante,Estadio,Fecha,Hora,Directo TV
U. D. Las Palmas,0 - 0,Hércules,Gran Canaria,13 de abril,18:00,Televisión Canaria
Real Sporting de Gijón,3 - 0,Guadalajara,El Molinón,,,Telecable
Mirandés,1 - 0,Unión Deportiva Almería,Anduva,,,Marca TV
Real Racing Club de Santander,0 - 1,Girona,El Sardinero,,,Esport3
Lugo,0 - 1,Alcorcón,Anxo Carro,,,TVG2
Recreativo de Huelva,1 - 3,Real Madrid Castilla,Nuevo Colombino,,20:00,Marca TV
Numancia de Soria,0 - 1,Barcelona B,Los Pajaritos,,21:00,Teledeporte
Córdoba,0 - 1,Ponferradina,Nuevo Arcángel,14 de abril,12:00,Marca TV
Real Murcia,1 - 1,Villarreal,Nueva Condomina,,,Canal+ 1 y Canal+ 1 HD
Elche,2 - 1,Xerez,Manuel Martínez Valero,,17:00,Marca TV
Huesca,4 - 3,Sabadell,El Alcoraz,,21:00,Teledeporte
Jornada 35,,,,,,
Local,Resultado,Visitante,Estadio,Fecha,Hora,Directo TV
Sabadell,1 - 1,Recreativo de Huelva,Nova Creu Alta,19 de abril,21:00,Marca TV
Girona,4 - 0,Lugo,Montilivi,20 de abril,17:00,Esport3
Xerez,1 - 2,U. D. Las Palmas,Chapín,,18:00,Televisión Canaria
Ponferradina,1 - 0,Real Sporting de Gijón,El Toralín,,,TBA
Guadalajara,1 - 0,Huesca,Pedro Escartín,,21:00,Teledeporte
Alcorcón,1 - 0,Elche,Santo Domingo,21 de abril,12:00,Canal+ 1 y Canal+ 1 HD
Almería,1 - 1,Numancia,Juegos Mediterráneos,,17:00,Marca TV
Barcelona B,1 - 1,Real Murcia,Mini Estadi,,,Esport3
Hércules,1 - 0,Córdoba,Rico Pérez,,,TBA
Villarreal,1 - 0,Real Racing Club de Santander,El Madrigal,,19:00,Marca TV
Real Madrid Castilla,6 - 1,Mirandés,Alfredo Di Stéfano,,21:00,Teledeporte
Jornada 36,,,,,,
Local,Resultado,Visitante,Estadio,Fecha,Hora,Directo TV
Mirandés,2 - 0,Sabadell,Anduva,26 de abril,21:00,Marca TV
Real Racing Club de Santander,1 - 2,Barcelona B,El Sardinero,,,Esport3
Lugo,0 - 0,Villarreal,Anxo Carro,27 de abril,17:00,TVG
Alcorcón,2 - 1,Xerez,Santo Domingo,,18:00,Marca TV
Real Sporting de Gijón,0 - 1,Hércules Club de Fútbol,El Molinón,,,Telecable
Córdoba,5 - 1,U. D. Las Palmas,Nuevo Arcángel,,,Televisión Canaria
Huesca,1 - 1,Ponferradina,El Alcoraz,,21:00,Teledeporte
Elche,0 - 0,Girona,Manuel Martínez Valero,28 de abril,12:00,Canal+ 1
Real Murcia,1 - 0,Almería,Nueva Condomina,,17:00,Marca TV
Recreativo de Huelva,1 - 0,Guadalajara,Nuevo Colombino,,19:00,Marca TV
Numancia de Soria,3 - 3,Real Madrid Castilla,Los Pajaritos,,21:00,Teledeporte
Jornada 37,,,,,,
Local,Resultado,Visitante,Estadio,Fecha,Hora,Directo TV
Xerez  ,1 - 3,Córdoba,Chapín,3 de mayo,21:00,Marca TV
Barcelona B,2 - 2,Lugo,Mini Estadi,4 de mayo,18:00,Esport3 y TVG
U. D. Las Palmas,4 - 2,Real Sporting de Gijón,Gran Canaria,,,Televisión Canaria y Telecable
Ponferradina,1 - 0,Real Club Recreativo de Huelva,El Toralín,,20:00,Marca TV
Girona,3 - 2,Alcorcón,Montilivi,,,Esport3
Guadalajara,1 - 1,Mirandés,Pedro Escartín,,21:00,Teledeporte
Villarreal,2 - 3,Elche,El Madrigal,5 de mayo,12:00,Canal+ 1
Hércules,2 - 1,Huesca,José Rico Pérez,,,TBA
Real Madrid Castilla,2 - 0,Real Murcia,Alfredo di Stéfano,,17:00,Marca TV
Almería,2 - 1,Real Racing Club de Santander,Juegos Mediterráneos,,19:00,Marca TV
Sabadell,2 - 1,Numancia de Soria,Nova Creu Alta,,21:00,Teledeporte
Jornada 38,,,,,,
Local,Resultado,Visitante,Estadio,Fecha,Hora,Directo TV
Elche,1 - 1,Barcelona B,Manuel Martínez Valero,10 de mayo,21:00,Marca TV
Girona,2 - 4,Xerez,Montilivi,11 de mayo,18:00,Esport3
Real Sporting de Gijón,3 - 0,Córdoba,El Molinón,,,Telecable
Lugo,3 - 5,Almería,Anxo Carro,,,TVG
Numancia de Soria,2 - 2,Guadalajara,Los Pajaritos,,,Marca TV
Huesca,0 - 0,U. D. Las Palmas,El Alcoraz,,20:00,Televisión Canaria
Real Murcia,1 - 1,Sabadell,Nueva Condomina,,,TBA
Mirandés,0 - 0,Ponferradina,Anduva,,21:00,Teledeporte
Alcorcón,1 - 3,Villarreal,Santo Domingo,12 de mayo,12:00,Canal+ 1
Real Racing Club de Santander,1 - 0,Real Madrid Castilla,El Sardinero,,17:00,Marca TV
Recreativo de Huelva,0 - 2,Hércules,Nuevo Colombino,13 de mayo,21:00,Teledeporte
Jornada 39,,,,,,
Local,Resultado,Visitante,Estadio,Fecha,Hora,Directo TV
Barcelona B,1 - 1,Alcorcón,Mini Estadi,18 de mayo,18:00,Esport3
Real Madrid Castilla,3 - 1,Lugo,Alfredo di Stéfano,,,Marca TV
U. D. Las Palmas,0 - 0,Recreativo de Huelva,Gran Canaria,,,Televisión Canaria
Xerez,0 - 2,Real Sporting de Gijón,Chapín,,,+Q tele
Ponferradina,1 - 1,Numancia de Soria,El Toralín,,20:00,Marca TV
Villarreal,4 - 1,Girona,El Madrigal,,,Esport3
Córdoba,2 - 2,Huesca,Nuevo Arcángel,,22:00,Marca TV
Almería,2 - 1,Elche  ,Juegos Mediterráneos,19 de mayo,12:00,Canal+ 1
Hércules,1 - 0,Mirandés,José Rico Pérez,,17:00,Marca TV
Sabadell,0 - 2,Real Racing Club de Santander,Nova Creu Alta,,21:00,Teledeporte
Guadalajara,2 - 1,Real Murcia,Pedro Escartín,20 de mayo,,Teledeporte
Jornada 40,,,,,,
Local,Resultado,Visitante,Estadio,Fecha,Hora,Directo TV
Huesca,2 - 1,Real Sporting de Gijón,El Alcoraz,25 de mayo,16:00,+Q tele
Mirandés,1 - 0,U. D. Las Palmas,Anduva,,,Televisión Canaria
Alcorcón,0 - 3,Almería,Santo Domingo,,,Marca TV
Recreativo de Huelva,2 - 1,Córdoba,Nuevo Colombino,26 de mayo,12:00,TBA
Girona,1 - 0,Barcelona B,Montilivi,,,Canal+ 1
Real Murcia,0 - 2,Ponferradina,Nueva Condomina,,17:00,TBA
Elche,1 - 1,Real Madrid Castilla,Manuel Martínez Valero,,,Marca TV
Lugo,2 - 0,Sabadell,Anxo Carro,,18:00,Esport3 y TVG
Real Racing Club de Santander,0 - 0,Guadalajara,El Sardinero,,19:00,Marca TV
Numancia de Soria,3 - 2,Hércules,Los Pajaritos,,21:00,Teledeporte
Villarreal,3 - 2,Xerez,El Madrigal,27 de mayo,,Teledeporte
Jornada 41,,,,,,
Local,Resultado,Visitante,Estadio,Fecha,Hora,Directo TV
Sabadell,0 - 0,Elche,Nova Creu Alta,1 de junio,21:00,Teledeporte
Huesca,3 - 1,Xerez,El Alcoraz,2 de junio,18:00,TBA
Almería,2 - 1,Girona,Juegos Mediterráneos,,,Canal+ 1
Real Madrid Castilla,4 - 0,Alcorcón,Alfredo di Stéfano,,,Marca TV
Guadalajara ,0 - 1,Lugo,Pedro Escartín,,,Teledeporte
Ponferradina,2 - 2,Real Racing Club de Santander,El Toralín,,,Marca TV
Hércules,0 - 2,Real Murcia,José Rico Pérez,,,Marca TV
U. D. Las Palmas,2 - 1,Numancia de Soria,Gran Canaria,,,Televisión Canaria
Córdoba,1 - 2,Mirandés,Nuevo Arcángel,,,TBA
Real Sporting de Gijón,0 - 0,Recreativo de Huelva,El Molinón,,,+Q tele
Barcelona B,0 - 3,Villarreal,Mini Estadi,,,Esport3
Jornada 42,,,,,,
Local,Resultado,Visitante,Estadio,Fecha,Hora,Directo TV
Alcorcón,4 - 0,Sabadell,Santo Domingo,8 de junio,19:00,Teledeporte
Real Racing Club de Santander ,3 - 0,Hércules,El Sardinero,,,Marca TV
Girona,1 - 1,Real Madrid Castilla,Montilivi,,,Esport3
Recreativo de Huelva,0 - 0,Huesca ,Nuevo Colombino,,,Marca TV
Lugo,2 - 2,Ponferradina,Anxo Carro,,,TVG
Villarreal  ,1 - 0,Almería,El Madrigal,,,Canal+ 1
Mirandés,1 - 1,Real Sporting de Gijón,Anduva,,,Telecable
Real Murcia,1 - 0,U. D. Las Palmas,Nueva Condomina,,,Televisión Canaria
Elche,3 - 1,Guadalajara,Manuel Martínez Valero,,,Marca TV
Xerez,2 - 1,Barcelona B,Chapín,,,TBA
Numancia de Soria,1 - 0,Córdoba,Los Pajaritos,9 de junio,,Teledeporte
